wallet_id,member_id,country,onboarding_method,marketing_channel,status,created_at
w_004493,mem_004493,DE,card,organic,active,2025-09-04 12:38:03
w_004494,mem_004494,DE,sdd,search,active,2025-10-22 12:29:30
w_004495,,DE,sdd,organic,active,2025-09-29 13:33:54
w_004496,mem_004496,CH,card,organic,active,2025-08-11 13:57:12
w_004497,mem_004497,IT,card,referral,active,2025-02-06 04:53:53
w_004498,mem_004498,AT,sdd,search,active,2025-08-18 08:45:35
w_004499,mem_004499,DE,card,search,active,2025-06-26 03:21:02
w_004500,mem_004500,AT,card,search,active,2025-01-04 15:31:14
w_004501,mem_004501,DE,card,search,active,2025-08-17 00:22:35
w_004502,mem_004502,AT,sdd,organic,active,2025-09-06 04:24:12
w_004503,mem_004503,DE,sdd,search,active,2025-11-04 06:56:20
w_004504,mem_004504,IT,sdd,organic,active,2025-07-14 03:08:59
w_004505,mem_004505,AT,sdd,search,active,2025-07-30 19:41:00
w_004506,mem_004506,AT,sdd,paid_social,active,2025-06-20 09:48:39
w_004507,mem_004507,AT,sdd,referral,active,2025-01-08 14:04:02
w_004508,mem_004508,IT,card,organic,churned,2025-11-26 14:33:02
w_004509,mem_004509,AT,sdd,,active,2025-07-05 08:56:08
w_004510,mem_004510,AT,card,paid_social,blocked,2025-07-03 13:28:39
w_004511,mem_004511,IT,sdd,paid_social,active,2025-05-13 14:16:10
w_004512,mem_004512,AT,card,organic,active,2025-08-12 22:26:35
w_004513,mem_004513,AT,card,paid_social,active,2025-03-20 22:07:28
w_004514,mem_004514,DE,card,search,active,2025-05-16 11:44:55
w_004515,mem_004515,DE,sdd,organic,churned,2025-03-12 16:19:42
w_004516,mem_004516,DE,card,search,active,2025-02-21 08:20:58
w_004517,mem_004517,DE,sdd,search,active,2025-12-09 23:34:21
w_004518,mem_004518,DE,sdd,paid_social,blocked,2025-03-21 15:51:45
w_004519,mem_004519,DE,sdd,referral,active,2025-08-17 20:17:50
w_004520,,AT,sdd,organic,active,2025-02-03 03:58:34
w_004521,mem_004521,IT,sdd,,active,2025-08-20 21:07:56
w_004522,mem_004522,AT,sdd,partner,active,2025-09-11 15:52:27
w_004523,,DE,card,organic,active,2025-04-04 22:15:53
w_004524,,DE,sdd,search,active,2025-05-28 05:19:49
w_004525,mem_004525,DE,card,organic,churned,2025-05-27 17:46:43
w_004526,mem_004526,AT,sdd,paid_social,active,2025-08-26 15:59:35
w_004527,mem_004527,AT,sdd,paid_social,active,2025-10-30 08:24:25
w_004528,,IT,sdd,paid_social,active,2025-11-21 03:26:55
w_004529,mem_004529,DE,card,organic,active,2025-11-18 13:46:49
w_004530,mem_004530,DE,sdd,organic,active,2025-02-15 05:22:23
w_004531,mem_004531,CH,sdd,organic,churned,2025-03-06 17:55:47
w_004532,mem_004532,SI,card,paid_social,active,2025-04-07 03:37:29
w_004533,,SI,sdd,paid_social,active,2025-11-07 23:11:56
w_004534,mem_004534,AT,sdd,referral,active,2025-06-23 10:53:40
w_004535,mem_004535,AT,sdd,partner,active,2025-02-20 12:15:35
w_004536,mem_004536,AT,sdd,paid_social,active,2025-02-06 03:06:09
w_004537,mem_004537,DE,sdd,paid_social,active,2025-03-23 02:35:59
w_004538,mem_004538,CH,sdd,search,active,2025-07-23 16:32:24
w_004539,,IT,card,search,active,2025-09-29 17:22:36
w_004540,mem_004540,CH,card,organic,active,2025-03-09 10:49:32
w_004541,mem_004541,DE,sdd,paid_social,active,2025-02-14 14:31:43
w_004542,,DE,sdd,paid_social,active,2025-07-02 22:06:25
w_004543,mem_004543,AT,card,search,active,2025-05-12 10:49:08
w_004544,mem_004544,CH,sdd,paid_social,active,2025-09-12 19:08:31
w_004545,,DE,sdd,search,active,2025-04-16 11:24:41
w_004546,,DE,sdd,paid_social,blocked,2025-01-27 11:12:40
w_004547,mem_004547,AT,sdd,referral,active,2025-09-10 12:37:10
w_004548,mem_004548,AT,card,paid_social,active,2025-06-23 17:17:30
w_004549,mem_004549,AT,sdd,partner,active,2025-07-06 21:52:05
w_004550,mem_004550,AT,card,organic,active,2025-03-15 06:14:44
w_004551,mem_004551,DE,card,paid_social,active,2025-04-03 09:27:36
w_004552,mem_004552,DE,card,organic,active,2025-11-05 23:43:29
w_004553,mem_004553,DE,sdd,referral,active,2025-06-05 20:43:19
w_004554,mem_004554,AT,card,paid_social,active,2025-08-30 03:46:26
w_004555,mem_004555,DE,sdd,referral,active,2025-07-12 18:19:50
w_004556,,AT,card,paid_social,active,2025-05-17 01:56:31
w_004557,mem_004557,DE,card,paid_social,active,2025-10-07 23:00:00
w_004558,mem_004558,IT,card,referral,active,2025-01-02 10:57:37
w_004559,mem_004559,AT,card,referral,churned,2025-07-16 07:47:45
w_004560,mem_004560,AT,card,search,active,2025-05-25 10:51:45
w_004561,mem_004561,AT,sdd,search,active,2025-09-08 20:27:07
w_004562,mem_004562,DE,sdd,search,active,2025-05-10 19:24:23
w_004563,mem_004563,IT,card,referral,active,2025-05-01 07:17:36
w_004564,mem_004564,AT,card,organic,active,2025-03-03 12:52:24
w_004565,mem_004565,SI,card,partner,active,2025-01-28 05:17:05
w_004566,mem_004566,DE,card,paid_social,active,2025-10-10 13:53:03
w_004567,mem_004567,AT,sdd,referral,active,2025-03-08 17:46:05
w_004568,mem_004568,DE,sdd,referral,active,2025-05-14 01:20:11
w_004569,mem_004569,AT,sdd,referral,active,2025-12-03 17:06:54
w_004570,mem_004570,DE,sdd,organic,active,2025-04-30 09:02:15
w_004571,mem_004571,AT,card,referral,active,2025-12-22 15:46:36
w_004572,mem_004572,DE,sdd,organic,active,2025-09-06 19:49:33
w_004573,mem_004573,AT,sdd,referral,active,2025-01-12 20:56:38
w_004574,mem_004574,AT,sdd,paid_social,active,2025-07-07 13:13:35
w_004575,mem_004575,AT,sdd,organic,active,2025-10-30 14:43:30
w_004576,mem_004576,AT,card,organic,active,2025-01-13 20:04:33
w_004577,mem_004577,AT,sdd,organic,active,2025-04-15 05:56:58
w_004578,mem_004578,AT,sdd,search,churned,2025-07-01 06:31:39
w_004579,mem_004579,DE,card,paid_social,active,2025-06-03 19:00:20
w_004580,,AT,sdd,partner,active,2025-11-03 00:18:53
w_004581,mem_004581,DE,card,organic,churned,2025-11-06 14:18:16
w_004582,mem_004582,DE,sdd,search,active,2025-11-08 03:02:53
w_004583,mem_004583,DE,sdd,referral,active,2025-10-23 19:10:30
w_004584,mem_004584,SI,sdd,referral,churned,2025-11-02 20:11:13
w_004585,mem_004585,CH,card,paid_social,active,2025-11-03 16:00:53
w_004586,mem_004586,AT,sdd,referral,active,2025-10-30 16:16:39
w_004587,mem_004587,DE,sdd,search,active,2025-01-07 04:11:29
w_004588,,AT,sdd,paid_social,active,2025-06-07 21:35:35
w_004589,mem_004589,AT,card,organic,active,2025-04-07 20:45:31
w_004590,mem_004590,AT,card,referral,active,2025-12-24 17:03:33
w_004591,mem_004591,DE,card,search,active,2025-10-09 05:16:21
w_004592,mem_004592,AT,card,referral,active,2025-04-14 22:34:50
w_004593,mem_004593,IT,card,referral,active,2025-06-05 10:33:30
w_004594,mem_004594,AT,sdd,paid_social,churned,2025-12-02 23:33:45
w_004595,mem_004595,IT,card,organic,active,2025-03-28 09:13:02
w_004596,mem_004596,AT,sdd,referral,churned,2025-03-27 22:48:21
w_004597,mem_004597,SI,sdd,organic,active,2025-11-22 13:07:25
w_004598,mem_004598,CH,sdd,paid_social,active,2025-03-11 09:43:45
w_004599,mem_004599,AT,sdd,paid_social,active,2025-05-26 08:48:19
w_004600,mem_004600,AT,card,organic,active,2025-05-06 21:43:54
w_004601,,AT,sdd,paid_social,active,2025-11-15 00:16:06
w_004602,,SI,card,referral,active,2025-07-13 15:48:48
w_004603,mem_004603,IT,card,partner,blocked,2025-04-17 04:06:45
w_004604,mem_004604,DE,sdd,paid_social,active,2025-06-02 17:32:40
w_004605,mem_004605,IT,sdd,paid_social,active,2025-02-04 00:30:14
w_004606,,AT,card,,active,2025-07-20 17:36:03
w_004607,mem_004607,DE,card,organic,active,2025-05-15 02:03:00
w_004608,mem_004608,DE,card,organic,churned,2025-04-09 14:47:02
w_004609,mem_004609,AT,card,partner,active,2025-09-26 17:58:05
w_004610,mem_004610,SI,card,organic,active,2025-06-02 08:47:53
w_004611,mem_004611,IT,sdd,paid_social,active,2025-04-18 20:02:43
w_004612,mem_004612,IT,card,partner,active,2025-11-25 07:28:27
w_004613,mem_004613,AT,card,paid_social,active,2025-10-06 02:42:44
w_004614,mem_004614,AT,card,referral,active,2025-01-29 09:52:40
w_004615,mem_004615,DE,sdd,search,active,2025-07-14 13:25:26
w_004616,mem_004616,SI,sdd,partner,active,2025-04-29 20:47:50
w_004617,mem_004617,AT,sdd,organic,active,2025-01-17 07:46:28
w_004618,mem_004618,AT,sdd,organic,active,2025-10-20 22:40:53
w_004619,mem_004619,AT,card,organic,active,2025-11-19 18:01:19
w_004620,mem_004620,AT,card,paid_social,active,2025-11-07 09:32:15
w_004621,mem_004621,DE,card,organic,active,2025-02-14 05:27:14
w_004622,mem_004622,CH,sdd,paid_social,churned,2025-11-14 09:47:24
w_004623,mem_004623,SI,card,paid_social,active,2025-01-14 15:56:38
w_004624,mem_004624,AT,sdd,organic,active,2025-03-04 06:13:03
w_004625,mem_004625,DE,card,referral,active,2025-07-09 15:03:15
w_004626,mem_004626,AT,sdd,paid_social,active,2025-12-02 20:32:14
w_004627,mem_004627,DE,card,partner,active,2025-01-07 21:22:23
w_004628,,DE,card,search,active,2025-03-28 04:40:42
w_004629,mem_004629,AT,sdd,,active,2025-08-15 19:09:55
w_004630,mem_004630,CH,sdd,paid_social,active,2025-08-24 22:54:54
w_004631,,DE,card,paid_social,active,2025-08-08 03:38:40
w_004632,mem_004632,DE,sdd,paid_social,active,2025-01-27 13:19:48
w_004633,mem_004633,DE,sdd,paid_social,active,2025-05-18 14:32:01
w_004634,mem_004634,DE,card,referral,active,2025-04-28 22:24:41
w_004635,mem_004635,DE,sdd,paid_social,active,2025-03-23 08:45:57
w_004636,mem_004636,AT,card,referral,active,2025-05-15 09:53:47
w_004637,mem_004637,AT,sdd,referral,active,2025-07-07 05:35:59
w_004638,mem_004638,IT,sdd,organic,active,2025-07-06 19:32:14
w_004639,mem_004639,AT,sdd,organic,active,2025-07-06 14:27:32
w_004640,mem_004640,AT,card,,active,2025-05-26 14:46:24
w_004641,mem_004641,SI,card,referral,active,2025-04-25 20:56:18
w_004642,mem_004642,DE,sdd,referral,active,2025-08-16 15:18:22
w_004643,mem_004643,AT,sdd,organic,active,2025-04-03 00:04:57
w_004644,mem_004644,AT,sdd,referral,active,2025-03-20 12:37:15
w_004645,,AT,sdd,organic,active,2025-01-11 16:17:27
w_004646,mem_004646,SI,sdd,paid_social,active,2025-03-29 18:42:34
w_004647,mem_004647,AT,sdd,search,active,2025-08-09 15:26:16
w_004648,mem_004648,AT,sdd,referral,active,2025-03-01 06:22:17
w_004649,mem_004649,DE,sdd,paid_social,active,2025-05-27 15:24:48
w_004650,mem_004650,AT,card,organic,active,2025-01-02 14:56:16
w_004651,mem_004651,IT,card,organic,active,2025-05-25 13:54:14
w_004652,,DE,sdd,organic,active,2025-05-20 14:05:26
w_004653,mem_004653,DE,sdd,partner,active,2025-12-25 11:14:31
w_004654,,AT,sdd,organic,active,2025-05-11 19:20:10
w_004655,mem_004655,DE,sdd,organic,active,2025-03-11 18:51:30
w_004656,mem_004656,AT,sdd,organic,active,2025-09-04 13:33:46
w_004657,mem_004657,IT,card,search,active,2025-02-24 13:52:54
w_004658,mem_004658,AT,card,organic,active,2025-04-20 11:00:56
w_004659,mem_004659,IT,sdd,organic,active,2025-08-04 15:58:14
w_004660,mem_004660,AT,sdd,partner,active,2025-12-04 05:12:06
w_004661,mem_004661,DE,card,paid_social,active,2025-11-22 06:58:50
w_004662,mem_004662,CH,card,referral,active,2025-05-28 19:54:02
w_004663,mem_004663,AT,sdd,paid_social,active,2025-04-07 12:31:37
w_004664,mem_004664,DE,card,search,blocked,2025-10-31 21:32:05
w_004665,mem_004665,AT,sdd,partner,active,2025-11-13 08:27:40
w_004666,mem_004666,AT,sdd,paid_social,active,2025-09-13 10:55:50
w_004667,mem_004667,SI,sdd,organic,active,2025-09-17 20:17:02
w_004668,mem_004668,AT,card,,active,2025-02-06 05:01:33
w_004669,mem_004669,CH,sdd,organic,active,2025-08-07 09:36:09
w_004670,mem_004670,AT,card,referral,active,2025-10-01 08:33:24
w_004671,mem_004671,AT,sdd,search,active,2025-05-01 06:46:42
w_004672,,AT,sdd,referral,churned,2025-11-04 17:33:45
w_004673,mem_004673,AT,sdd,search,active,2025-07-15 11:21:44
w_004674,mem_004674,AT,sdd,search,active,2025-05-18 08:36:21
w_004675,mem_004675,DE,card,paid_social,churned,2025-06-27 18:18:10
w_004676,,SI,sdd,organic,active,2025-04-14 23:24:56
w_004677,mem_004677,DE,sdd,partner,churned,2025-09-01 15:40:35
w_004678,mem_004678,AT,card,referral,active,2025-04-06 21:34:30
w_004679,mem_004679,SI,sdd,search,active,2025-02-04 13:10:55
w_004680,mem_004680,IT,sdd,partner,active,2025-01-07 13:43:07
w_004681,mem_004681,DE,card,organic,active,2025-09-30 22:47:09
w_004682,mem_004682,SI,card,referral,active,2025-09-24 04:48:40
w_004683,mem_004683,AT,sdd,paid_social,active,2025-04-25 16:36:25
w_004684,,AT,sdd,paid_social,active,2025-04-23 02:08:14
w_004685,mem_004685,DE,card,paid_social,active,2025-04-27 15:07:32
w_004686,mem_004686,DE,card,organic,active,2025-04-16 11:43:04
w_004687,mem_004687,CH,sdd,paid_social,churned,2025-11-10 20:15:29
w_004688,,SI,card,referral,active,2025-10-20 15:04:08
w_004689,mem_004689,AT,sdd,,active,2025-05-02 15:13:22
w_004690,mem_004690,CH,sdd,organic,active,2025-01-15 08:36:23
w_004691,mem_004691,SI,sdd,organic,active,2025-10-01 04:56:55
w_004692,mem_004692,AT,card,paid_social,active,2025-12-25 00:51:28
w_004693,mem_004693,AT,sdd,referral,active,2025-11-26 19:11:39
w_004694,mem_004694,SI,card,paid_social,active,2025-04-28 16:31:10
w_004695,mem_004695,DE,card,search,churned,2025-03-04 19:41:57
w_004696,mem_004696,AT,card,organic,active,2025-10-10 07:07:52
w_004697,mem_004697,AT,card,,active,2025-08-28 16:36:59
w_004698,mem_004698,SI,card,referral,active,2025-03-25 06:44:50
w_004699,mem_004699,AT,card,organic,churned,2025-06-27 05:36:08
w_004700,mem_004700,DE,card,organic,active,2025-06-16 01:15:32
w_004701,mem_004701,DE,sdd,paid_social,active,2025-12-23 14:41:50
w_004702,mem_004702,IT,sdd,paid_social,active,2025-11-30 03:29:10
w_004703,mem_004703,AT,card,,active,2025-11-12 09:02:31
w_004704,mem_004704,AT,card,partner,active,2025-04-04 18:15:13
w_004705,mem_004705,AT,sdd,referral,active,2025-06-01 15:52:53
w_004706,mem_004706,DE,sdd,partner,active,2025-07-05 12:24:08
w_004707,mem_004707,AT,card,paid_social,active,2025-02-17 03:51:27
w_004708,mem_004708,AT,sdd,organic,active,2025-03-15 00:04:56
w_004709,mem_004709,AT,card,referral,active,2025-08-19 02:46:34
w_004710,mem_004710,AT,card,referral,active,2025-09-02 01:02:20
w_004711,mem_004711,DE,card,search,active,2025-04-03 04:08:29
w_004712,mem_004712,SI,sdd,organic,active,2025-06-03 10:46:57
w_004713,mem_004713,AT,card,paid_social,active,2025-11-20 19:07:20
w_004714,,IT,card,organic,active,2025-01-21 19:33:02
w_004715,mem_004715,AT,sdd,organic,active,2025-10-27 07:36:42
w_004716,mem_004716,IT,card,search,active,2025-08-16 08:30:29
w_004717,mem_004717,AT,sdd,organic,active,2025-09-01 10:11:39
w_004718,mem_004718,DE,sdd,organic,active,2025-10-15 08:03:34
w_004719,mem_004719,DE,card,partner,active,2025-05-26 19:36:55
w_004720,mem_004720,DE,sdd,partner,active,2025-10-03 07:17:25
w_004721,,DE,sdd,partner,active,2025-01-29 13:46:53
w_004722,mem_004722,SI,card,partner,active,2025-07-01 01:20:05
w_004723,mem_004723,AT,card,search,active,2025-05-04 02:44:48
w_004724,mem_004724,AT,sdd,organic,blocked,2025-07-25 22:48:46
w_004725,mem_004725,AT,sdd,referral,active,2025-10-10 10:19:18
w_004726,mem_004726,AT,sdd,organic,active,2025-09-01 15:35:27
w_004727,mem_004727,AT,sdd,organic,active,2025-02-15 04:37:57
w_004728,mem_004728,IT,sdd,organic,active,2025-08-31 23:43:17
w_004729,mem_004729,DE,card,search,active,2025-04-05 16:33:01
w_004730,mem_004730,IT,sdd,partner,active,2025-09-13 18:29:46
w_004731,mem_004731,CH,sdd,partner,active,2025-09-04 15:13:51
w_004732,mem_004732,IT,card,search,active,2025-04-04 08:41:16
w_004733,mem_004733,CH,sdd,organic,active,2025-03-06 05:47:14
w_004734,mem_004734,SI,card,search,active,2025-04-28 00:10:39
w_004735,mem_004735,DE,sdd,,active,2025-06-16 16:28:36
w_004736,,AT,sdd,organic,active,2025-02-15 02:33:59
w_004737,mem_004737,DE,sdd,search,active,2025-08-23 23:00:24
w_004738,mem_004738,DE,card,search,active,2025-05-04 05:06:54
w_004739,mem_004739,DE,sdd,partner,blocked,2025-12-20 08:22:55
w_004740,mem_004740,AT,sdd,referral,active,2025-01-21 05:53:28
w_004741,mem_004741,DE,sdd,organic,churned,2025-04-14 11:27:45
w_004742,mem_004742,AT,sdd,organic,active,2025-10-09 08:37:32
w_004743,,AT,sdd,referral,active,2025-04-26 07:50:14
w_004744,mem_004744,DE,card,,active,2025-08-17 21:57:11
w_004745,mem_004745,AT,sdd,paid_social,active,2025-11-06 09:22:01
w_004746,mem_004746,DE,sdd,referral,active,2025-10-24 13:38:55
w_004747,mem_004747,DE,sdd,paid_social,active,2025-04-15 15:17:29
w_004748,mem_004748,DE,sdd,paid_social,active,2025-12-25 05:33:13
w_004749,mem_004749,AT,sdd,paid_social,active,2025-09-11 13:48:17
w_004750,mem_004750,AT,sdd,organic,active,2025-10-11 14:44:01
w_004751,mem_004751,CH,card,paid_social,active,2025-06-04 12:54:31
w_004752,mem_004752,DE,sdd,organic,churned,2025-03-06 12:25:41
w_004753,mem_004753,AT,card,referral,active,2025-12-20 01:32:44
w_004754,mem_004754,DE,sdd,paid_social,active,2025-07-22 14:37:08
w_004755,mem_004755,AT,sdd,paid_social,active,2025-05-18 03:31:15
w_004756,,AT,sdd,paid_social,active,2025-01-03 13:21:45
w_004757,mem_004757,DE,sdd,referral,active,2025-04-09 09:42:46
w_004758,mem_004758,AT,sdd,referral,active,2025-06-16 22:47:25
w_004759,mem_004759,DE,sdd,partner,active,2025-10-11 18:15:57
w_004760,mem_004760,DE,card,search,active,2025-12-10 16:48:54
w_004761,mem_004761,AT,card,organic,active,2025-10-03 17:43:44
w_004762,,AT,sdd,organic,active,2025-06-12 11:13:34
w_004763,mem_004763,CH,card,referral,active,2025-09-12 01:31:39
w_004764,mem_004764,SI,sdd,organic,active,2025-12-07 15:40:48
w_004765,mem_004765,AT,card,organic,active,2025-02-14 13:20:33
w_004766,mem_004766,AT,sdd,search,active,2025-08-24 09:40:39
w_004767,mem_004767,DE,card,organic,active,2025-11-01 16:37:32
w_004768,mem_004768,AT,card,organic,active,2025-04-07 14:19:28
w_004769,mem_004769,AT,sdd,organic,active,2025-01-08 07:47:12
w_004770,mem_004770,AT,sdd,organic,active,2025-08-01 06:38:22
w_004771,mem_004771,AT,card,search,active,2025-09-12 17:19:15
w_004772,mem_004772,AT,sdd,organic,active,2025-03-08 00:06:30
w_004773,,IT,card,,active,2025-11-14 17:23:50
w_004774,mem_004774,AT,sdd,organic,active,2025-06-11 10:37:35
w_004775,mem_004775,DE,sdd,search,active,2025-05-09 17:01:36
w_004776,mem_004776,IT,sdd,paid_social,active,2025-08-03 15:17:58
w_004777,mem_004777,CH,card,partner,active,2025-06-22 20:12:02
w_004778,mem_004778,DE,card,search,active,2025-11-27 10:20:27
w_004779,mem_004779,DE,sdd,partner,active,2025-09-20 16:09:08
w_004780,mem_004780,DE,sdd,organic,active,2025-10-29 11:34:47
w_004781,mem_004781,AT,sdd,organic,active,2025-06-22 22:41:46
w_004782,mem_004782,SI,sdd,partner,active,2025-06-22 21:01:33
w_004783,mem_004783,IT,sdd,search,active,2025-05-20 07:44:24
w_004784,mem_004784,AT,card,search,active,2025-07-02 20:59:34
w_004785,mem_004785,SI,sdd,partner,active,2025-11-18 02:29:44
w_004786,mem_004786,DE,sdd,search,active,2025-05-08 13:37:31
w_004787,mem_004787,DE,sdd,paid_social,active,2025-01-18 13:15:11
w_004788,mem_004788,AT,sdd,paid_social,active,2025-08-21 20:31:52
w_004789,mem_004789,DE,card,paid_social,active,2025-08-19 01:42:02
w_004790,mem_004790,DE,card,organic,active,2025-02-25 10:57:19
w_004791,,CH,sdd,paid_social,active,2025-06-01 02:15:06
w_004792,mem_004792,DE,card,referral,active,2025-06-30 11:49:43
w_004793,mem_004793,AT,card,referral,active,2025-03-07 04:49:04
w_004794,,AT,sdd,referral,churned,2025-05-27 00:12:38
w_004795,mem_004795,DE,sdd,referral,active,2025-01-28 07:41:26
w_004796,,DE,sdd,organic,churned,2025-03-30 06:24:54
w_004797,mem_004797,DE,card,paid_social,active,2025-02-15 08:57:10
w_004798,mem_004798,DE,card,partner,active,2025-12-10 06:08:34
w_004799,mem_004799,IT,card,organic,active,2025-09-28 06:33:12
w_004800,mem_004800,DE,sdd,search,active,2025-09-20 19:51:02
w_004801,mem_004801,CH,card,paid_social,active,2025-07-19 08:53:57
w_004802,mem_004802,DE,card,,active,2025-07-19 01:07:17
w_004803,mem_004803,DE,card,organic,active,2025-07-01 12:35:31
w_004804,mem_004804,AT,card,referral,active,2025-01-02 13:57:41
w_004805,mem_004805,AT,sdd,paid_social,active,2025-11-01 01:40:39
w_004806,mem_004806,IT,sdd,search,active,2025-12-16 18:42:48
w_004807,mem_004807,IT,card,organic,active,2025-01-17 18:47:30
w_004808,mem_004808,DE,sdd,paid_social,active,2025-09-06 15:33:28
w_004809,mem_004809,AT,card,search,active,2025-05-18 17:38:16
w_004810,mem_004810,DE,card,paid_social,active,2025-04-07 21:22:29
w_004811,mem_004811,DE,sdd,referral,blocked,2025-09-01 09:01:52
w_004812,mem_004812,DE,sdd,paid_social,active,2025-11-01 00:22:27
w_004813,mem_004813,DE,card,paid_social,active,2025-03-28 14:12:55
w_004814,mem_004814,IT,card,referral,active,2025-05-27 23:05:56
w_004815,mem_004815,AT,sdd,referral,active,2025-07-09 19:59:57
w_004816,mem_004816,SI,sdd,partner,active,2025-11-10 03:54:58
w_004817,mem_004817,AT,card,paid_social,active,2025-09-05 07:36:05
w_004818,mem_004818,AT,sdd,referral,active,2025-07-27 14:50:49
w_004819,mem_004819,AT,card,referral,active,2025-05-05 21:02:01
w_004820,mem_004820,DE,card,organic,active,2025-02-20 10:43:00
w_004821,mem_004821,IT,card,organic,active,2025-10-25 02:07:25
w_004822,mem_004822,DE,sdd,organic,active,2025-03-03 14:27:51
w_004823,mem_004823,DE,sdd,,active,2025-08-30 23:25:24
w_004824,mem_004824,AT,card,organic,active,2025-04-06 09:46:59
w_004825,mem_004825,AT,sdd,paid_social,active,2025-01-13 23:07:21
w_004826,mem_004826,AT,sdd,organic,active,2025-01-17 06:33:05
w_004827,mem_004827,CH,card,paid_social,active,2025-03-17 13:26:43
w_004828,mem_004828,DE,sdd,paid_social,active,2025-11-07 10:12:31
w_004829,mem_004829,AT,card,search,churned,2025-09-15 08:33:01
w_004830,mem_004830,DE,sdd,partner,active,2025-01-06 12:59:52
w_004831,mem_004831,DE,sdd,referral,churned,2025-03-07 13:53:19
w_004832,mem_004832,DE,card,organic,active,2025-01-11 06:12:10
w_004833,mem_004833,AT,card,referral,active,2025-01-02 16:44:24
w_004834,mem_004834,DE,sdd,paid_social,active,2025-01-20 19:52:04
w_004835,mem_004835,DE,card,organic,active,2025-07-09 05:51:31
w_004836,mem_004836,SI,card,referral,active,2025-09-08 22:42:13
w_004837,mem_004837,AT,sdd,search,active,2025-04-13 01:58:01
w_004838,mem_004838,DE,card,organic,active,2025-04-05 20:04:33
w_004839,mem_004839,AT,card,organic,active,2025-06-14 16:47:40
w_004840,mem_004840,DE,sdd,paid_social,churned,2025-08-08 03:02:23
w_004841,,CH,sdd,search,active,2025-08-24 03:35:45
w_004842,mem_004842,AT,card,organic,active,2025-05-13 08:06:58
w_004843,mem_004843,DE,card,partner,active,2025-05-01 03:14:44
w_004844,mem_004844,DE,card,search,active,2025-05-29 12:09:24
w_004845,mem_004845,IT,sdd,referral,active,2025-11-14 15:21:28
w_004846,mem_004846,DE,sdd,search,active,2025-08-13 11:16:14
w_004847,,AT,sdd,search,active,2025-03-29 02:55:10
w_004848,mem_004848,DE,card,paid_social,blocked,2025-12-15 15:18:54
w_004849,mem_004849,AT,card,organic,active,2025-04-19 15:15:23
w_004850,mem_004850,IT,card,partner,blocked,2025-10-13 13:50:53
w_004851,mem_004851,DE,sdd,referral,active,2025-01-25 03:10:55
w_004852,,SI,sdd,paid_social,active,2025-10-16 08:37:29
w_004853,mem_004853,DE,sdd,paid_social,active,2025-01-21 14:08:38
w_004854,mem_004854,DE,card,paid_social,active,2025-02-23 08:14:02
w_004855,mem_004855,CH,card,paid_social,active,2025-09-26 23:35:48
w_004856,mem_004856,SI,sdd,paid_social,churned,2025-09-27 19:46:03
w_004857,mem_004857,DE,sdd,paid_social,active,2025-06-25 22:43:07
w_004858,mem_004858,DE,sdd,organic,active,2025-01-06 11:21:56
w_004859,mem_004859,SI,sdd,partner,blocked,2025-07-01 19:02:00
w_004860,mem_004860,CH,sdd,organic,active,2025-07-19 14:21:10
w_004861,,DE,card,partner,active,2025-07-22 21:36:42
w_004862,mem_004862,DE,sdd,paid_social,active,2025-09-24 19:27:58
w_004863,mem_004863,AT,sdd,paid_social,blocked,2025-01-01 12:12:29
w_004864,mem_004864,DE,sdd,organic,active,2025-05-10 23:31:34
w_004865,mem_004865,AT,card,,active,2025-09-25 23:01:15
w_004866,mem_004866,AT,card,organic,active,2025-08-13 04:09:34
w_004867,mem_004867,SI,sdd,referral,active,2025-02-17 20:24:24
w_004868,mem_004868,AT,card,search,active,2025-04-03 12:23:36
w_004869,mem_004869,DE,card,paid_social,active,2025-02-02 21:50:30
w_004870,mem_004870,AT,sdd,paid_social,churned,2025-07-22 20:11:02
w_004871,mem_004871,CH,sdd,organic,active,2025-10-09 03:31:22
w_004872,mem_004872,AT,card,organic,active,2025-07-01 11:55:04
w_004873,mem_004873,DE,card,referral,churned,2025-03-29 19:18:03
w_004874,mem_004874,AT,sdd,organic,active,2025-06-25 22:22:30
w_004875,mem_004875,DE,sdd,referral,churned,2025-01-27 03:58:04
w_004876,mem_004876,DE,sdd,organic,active,2025-01-20 19:19:11
w_004877,,AT,sdd,referral,active,2025-05-25 13:22:45
w_004878,mem_004878,AT,sdd,,active,2025-09-01 09:25:57
w_004879,mem_004879,AT,card,referral,blocked,2025-03-08 20:32:28
w_004880,mem_004880,DE,card,organic,active,2025-04-15 11:32:42
w_004881,mem_004881,DE,card,paid_social,active,2025-03-31 08:23:26
w_004882,mem_004882,AT,sdd,referral,active,2025-05-01 02:15:07
w_004883,mem_004883,DE,sdd,organic,active,2025-08-28 01:09:22
w_004884,mem_004884,AT,sdd,partner,active,2025-04-21 09:03:40
w_004885,mem_004885,CH,card,organic,active,2025-11-02 14:28:58
w_004886,mem_004886,IT,card,search,active,2025-10-31 07:13:49
w_004887,mem_004887,DE,sdd,paid_social,active,2025-06-03 14:02:40
w_004888,mem_004888,CH,card,organic,active,2025-10-16 18:19:00
w_004889,mem_004889,DE,card,organic,active,2025-07-12 18:49:31
w_004890,mem_004890,AT,sdd,organic,active,2025-05-22 00:59:26
